url,domain,platform,niche,country,source,tranco_rank,majestic_rank,status,http_status,has_products,product_count,product_types,tags,is_headless,detected_payments,ecom_signal_count,min_price,max_price
https://hippocketworkwear.com.au,hippocketworkwear.com.au,unknown,,,tranco_ecom,312372,0,active,404,True,0,,,False,stripe,2,0,0
https://mybrand.shoes,mybrand.shoes,prestashop,,,tranco_ecom,313257,0,active,404,False,0,,,False,klarna,1,0,0
https://skiwebshop.de,skiwebshop.de,magento,,,tranco_ecom,313787,0,active,404,True,0,,,False,,2,0,0
https://runningbare.com.au,runningbare.com.au,unknown,,,tranco_ecom,313925,0,active,0,True,0,,,False,,2,0,0
https://hobbies.co.uk,hobbies.co.uk,magento,,,tranco_ecom,314251,601127,active,404,True,0,,,False,,2,0,0
https://boilerjuice.com,boilerjuice.com,unknown,,,tranco_ecom,315764,689588,active,0,True,0,,,False,,2,0,0
https://forkid.gr,forkid.gr,woocommerce,,,tranco_ecom,316402,0,active,404,True,0,,,False,,3,0,0
https://missbaby.com,missbaby.com,magento,,,tranco_ecom,316984,0,active,404,True,0,,,False,,4,0,0
https://elegance-decor.ro,elegance-decor.ro,unknown,,,tranco_ecom,317119,0,active,0,True,0,,,False,,4,0,0
https://eleshop.eu,eleshop.eu,unknown,,,tranco_ecom,317201,950365,active,404,True,0,,,False,,3,0,0
https://eirehobbies.com,eirehobbies.com,shopify,,IE,tranco_ecom,318826,0,active,0,True,0,,,True,shopify_payments,4,0,0
https://millenniumshoes.com,millenniumshoes.com,shopify,,US,tranco_ecom,318963,781651,active,0,False,0,,,True,,1,0,0
https://no-smoke.org,no-smoke.org,woocommerce,,,tranco_ecom,319231,85693,active,404,True,0,,,False,,2,0,0
https://craftcafe.store,craftcafe.store,shopify,,JP,tranco_ecom,319284,0,active,0,True,0,,,True,shopify_payments,4,0,0
https://titansgym.uk,titansgym.uk,woocommerce,,,tranco_ecom,319301,0,active,0,True,0,,,False,,2,0,0
https://toy-zania.com,toy-zania.com,shopify,,BH,tranco_ecom,319388,0,active,0,True,0,,,True,,4,0,0
https://ansgear.com,ansgear.com,bigcommerce,,,tranco_ecom,319466,345254,active,0,True,0,,,False,,3,0,0
https://millcreeksports.com,millcreeksports.com,bigcommerce,,,tranco_ecom,319939,0,active,0,False,0,,,False,,1,0,0
https://labelleperfumes.com,labelleperfumes.com,shopify,,US,tranco_ecom,320693,502525,active,0,True,0,,,True,,3,0,0
https://toyworld.co.nz,toyworld.co.nz,shopify,,NZ,tranco_ecom,320760,340640,active,0,False,0,,,True,,1,0,0
https://gamersparadisela.com,gamersparadisela.com,shopify,,US,tranco_ecom,320865,0,active,0,True,0,,,True,,3,0,0
https://shopyvision.com,shopyvision.com,woocommerce,,,tranco_ecom,321099,0,active,0,False,0,,,False,,1,0,0
https://thebeerguy.ca,thebeerguy.ca,unknown,,,tranco_ecom,321736,0,active,0,True,0,,,False,,2,0,0
https://polleosport.hr,polleosport.hr,opencart,,,tranco_ecom,322631,959509,active,404,True,0,,,False,,2,0,0
https://arta.store,arta.store,unknown,,,tranco_ecom,323816,0,active,0,True,0,,,False,,2,0,0
https://flaminfitness.com,flaminfitness.com,shopify,,GB,tranco_ecom,324223,0,active,0,True,0,,,True,,3,0,0
