domain,url,platform,quality_score,has_products,product_count,ecom_signals,detected_payments,monthly_visits,source,tranco_rank,majestic_rank
shopkitchenclique.com,https://shopkitchenclique.com,shopify,72,True,0,5,,17654,storeleads,,
shopqhome.com,https://shopqhome.com,shopify,72,True,0,5,,17654,storeleads,,
475.supply,https://475.supply,shopify,72,True,0,5,,17654,storeleads,,
upscalemensfashion.com,https://upscalemensfashion.com,shopify,72,True,0,5,,17649,storeleads,,
strap-on-me.us,https://strap-on-me.us,shopify,72,True,0,5,,17649,storeleads,,
pageturnerbathbody.com,https://pageturnerbathbody.com,shopify,72,True,0,5,,17649,storeleads,,
www.strapgraphics.com,https://www.strapgraphics.com,shopify,72,True,0,5,,17643,storeleads,,
toddlekind.com,https://toddlekind.com,shopify,72,True,0,5,,17643,storeleads,,
thenaturalriches.com,https://thenaturalriches.com,shopify,72,True,0,5,,17643,storeleads,,
sheridanfrench.com,https://sheridanfrench.com,shopify,72,True,0,5,,17643,storeleads,,
melaninislife.com,https://melaninislife.com,shopify,72,True,0,5,,17643,storeleads,,
reefandreel.com,https://reefandreel.com,shopify,72,True,0,5,,17643,storeleads,,
embraceyourstylenails.com,https://embraceyourstylenails.com,shopify,72,True,0,5,,17643,storeleads,,
www.ebrosgift.com,https://www.ebrosgift.com,shopify,72,True,0,5,,17643,storeleads,,
fytsuppliesny.com,https://fytsuppliesny.com,shopify,72,True,0,5,,17638,storeleads,,
scparkstore.com,https://scparkstore.com,shopify,72,True,0,5,,17638,storeleads,,
commongroundsoflexington.com,https://commongroundsoflexington.com,shopify,72,True,0,5,,17638,storeleads,,
foxyroxyssupplyco.com,https://foxyroxyssupplyco.com,shopify,72,True,0,5,,17638,storeleads,,
www.frizzlife.com,https://www.frizzlife.com,shopify,72,True,0,5,,17638,storeleads,,
boardshortworld.com,https://boardshortworld.com,shopify,72,True,0,5,,17638,storeleads,,
www.consciousclothing.net,https://www.consciousclothing.net,shopify,72,True,0,5,,17638,storeleads,,
thesandwichodyssey.com,https://thesandwichodyssey.com,shopify,72,True,0,5,,17638,storeleads,,
www.littlegiantkidz.com,https://www.littlegiantkidz.com,shopify,72,True,0,5,,17638,storeleads,,
checkout.bruker.com,https://checkout.bruker.com,shopify,72,True,0,5,,17633,storeleads,,
venchi.com.hk,https://venchi.com.hk,shopify,72,True,0,5,,17633,storeleads,,
saintmarierecords.com,https://saintmarierecords.com,shopify,72,True,0,5,,17633,storeleads,,
tragosgame.com,https://tragosgame.com,shopify,72,True,0,5,,17633,storeleads,,
shopwashingtonave.com,https://shopwashingtonave.com,shopify,72,True,0,5,,17633,storeleads,,
www.danishmuseum.org,https://www.danishmuseum.org,shopify,72,True,0,5,,17633,storeleads,,
www.madisonsniche.com,https://www.madisonsniche.com,shopify,72,True,0,5,,17633,storeleads,,
www.psychopharma.com,https://www.psychopharma.com,shopify,72,True,0,5,,17633,storeleads,,
justicejewelers.com,https://justicejewelers.com,shopify,72,True,0,5,,17633,storeleads,,
rockgardens.net,https://rockgardens.net,shopify,72,True,0,5,,17633,storeleads,,
chareau.us,https://chareau.us,shopify,72,True,0,5,,17633,storeleads,,
beatdownoutdoors.com,https://beatdownoutdoors.com,shopify,72,True,0,5,,17633,storeleads,,
lighthousekeeperspantry.com,https://lighthousekeeperspantry.com,shopify,72,True,0,5,,17628,storeleads,,
outkast.com,https://outkast.com,shopify,72,True,0,5,,17628,storeleads,,
vanitymakeup.com,https://vanitymakeup.com,shopify,72,True,0,5,,17628,storeleads,,
www.roseandblanctearoom.com,https://www.roseandblanctearoom.com,shopify,72,True,0,5,,17628,storeleads,,
unitreefitness.com,https://unitreefitness.com,shopify,72,True,0,5,,17622,storeleads,,
www.tedsegers.com,https://www.tedsegers.com,shopify,72,True,0,5,,17622,storeleads,,
paotexas.com,https://paotexas.com,shopify,72,True,0,5,,17622,storeleads,,
tulliani.com,https://tulliani.com,shopify,72,True,0,5,,17622,storeleads,,
slateswim.com,https://slateswim.com,shopify,72,True,0,5,,17622,storeleads,,
onemoretime.com,https://onemoretime.com,shopify,72,True,0,5,,17622,storeleads,,
shopstateside.us,https://shopstateside.us,shopify,72,True,0,5,,17617,storeleads,,
olayasport.com,https://olayasport.com,shopify,72,True,0,5,,17617,storeleads,,
iqpowertools.com,https://iqpowertools.com,shopify,72,True,0,5,,17617,storeleads,,
handful.com,https://handful.com,shopify,72,True,0,5,,17617,storeleads,,
shop.kingdomdeath.com,https://shop.kingdomdeath.com,shopify,72,True,0,5,,17617,storeleads,,
shop.podcastone.com,https://shop.podcastone.com,shopify,72,True,0,5,,17617,storeleads,,
costco.fitzandfloyd.com,https://costco.fitzandfloyd.com,shopify,72,True,0,5,,17617,storeleads,,
walldecals.com,https://walldecals.com,shopify,72,True,0,5,,17612,storeleads,,
chelseareece.com,https://chelseareece.com,shopify,72,True,0,5,,17612,storeleads,,
stencilmepretty.com,https://stencilmepretty.com,shopify,72,True,0,5,,17612,storeleads,,
30agear.com,https://30agear.com,shopify,72,True,0,5,,17612,storeleads,,
blowsion.com,https://blowsion.com,shopify,72,True,0,5,,17612,storeleads,,
earthsedgeusa.com,https://earthsedgeusa.com,shopify,72,True,0,5,,17607,storeleads,,
delsbricks.com,https://delsbricks.com,shopify,72,True,0,5,,17607,storeleads,,
hugehounds.com,https://hugehounds.com,shopify,72,True,0,5,,17607,storeleads,,
carolinaconsignmentllc.com,https://carolinaconsignmentllc.com,shopify,72,True,0,5,,17601,storeleads,,
littlestbrainrot.com,https://littlestbrainrot.com,shopify,72,True,0,5,,17601,storeleads,,
ibizahair.com,https://ibizahair.com,shopify,72,True,0,5,,17601,storeleads,,
sikesshoes.com,https://sikesshoes.com,shopify,72,True,0,5,,17601,storeleads,,
regulatorsupply.com,https://regulatorsupply.com,shopify,72,True,0,5,,17596,storeleads,,
clecandleco.com,https://clecandleco.com,shopify,72,True,0,5,,17596,storeleads,,
drjennatural.com,https://drjennatural.com,shopify,72,True,0,5,,17596,storeleads,,
www.threesixty6.com,https://www.threesixty6.com,shopify,72,True,0,5,,17596,storeleads,,
recoveryaftercare.com,https://recoveryaftercare.com,shopify,72,True,0,5,,17596,storeleads,,
hadleydesigns.com,https://hadleydesigns.com,shopify,72,True,0,5,,17596,storeleads,,
shop.mastodonrocks.com,https://shop.mastodonrocks.com,shopify,72,True,0,5,,17591,storeleads,,
shop.andersonpaak.com,https://shop.andersonpaak.com,shopify,72,True,0,5,,17591,storeleads,,
kamofitness.com,https://kamofitness.com,shopify,72,True,0,5,,17591,storeleads,,
www.ficksmusic.com,https://www.ficksmusic.com,shopify,72,True,0,5,,17591,storeleads,,
shop.tempest.earth,https://shop.tempest.earth,shopify,72,True,0,5,,17591,storeleads,,
www.whistlerwheels.com,https://www.whistlerwheels.com,shopify,72,True,0,5,,17591,storeleads,,
www.bombshellextensions.com,https://www.bombshellextensions.com,shopify,72,True,0,5,,17591,storeleads,,
turnedyellow.com,https://turnedyellow.com,shopify,72,True,0,5,,17591,storeleads,,
bandondunesgolfshop.com,https://bandondunesgolfshop.com,shopify,72,True,0,5,,17591,storeleads,,
qswimwear.com,https://qswimwear.com,shopify,72,True,0,5,,17591,storeleads,,
minkys.com,https://minkys.com,shopify,72,True,0,5,,17591,storeleads,,
wearepoolside.com,https://wearepoolside.com,shopify,72,True,0,5,,17591,storeleads,,
rayaspa.com,https://rayaspa.com,shopify,72,True,0,5,,17591,storeleads,,
laurengadams.com,https://laurengadams.com,shopify,72,True,0,5,,17591,storeleads,,
plezi.com,https://plezi.com,shopify,72,True,0,5,,17591,storeleads,,
trampolinepro.com,https://trampolinepro.com,shopify,72,True,0,5,,17591,storeleads,,
venueskateboards.com,https://venueskateboards.com,shopify,72,True,0,5,,17585,storeleads,,
artisticartifacts.com,https://artisticartifacts.com,shopify,72,True,0,5,,17585,storeleads,,
www.shopeleighs.com,https://www.shopeleighs.com,shopify,72,True,0,5,,17585,storeleads,,
sacredwoodessence.com,https://sacredwoodessence.com,shopify,72,True,0,5,,17585,storeleads,,
problemsolversbike.com,https://problemsolversbike.com,shopify,72,True,0,5,,17585,storeleads,,
shop.zonesofregulation.com,https://shop.zonesofregulation.com,shopify,72,True,0,5,,17585,storeleads,,
nextgenfurniture.com,https://nextgenfurniture.com,shopify,72,True,0,5,,17580,storeleads,,
kangooclubfitusa.com,https://kangooclubfitusa.com,shopify,72,True,0,5,,17580,storeleads,,
shop.thedailycatch.com,https://shop.thedailycatch.com,shopify,72,True,0,5,,17580,storeleads,,
store.sarabmusic.com,https://store.sarabmusic.com,shopify,72,True,0,5,,17580,storeleads,,
minimalgolf.com,https://minimalgolf.com,shopify,72,True,0,5,,17580,storeleads,,
ccrpremiummeats.com,https://ccrpremiummeats.com,shopify,72,True,0,5,,17580,storeleads,,
www.qyral.com,https://www.qyral.com,shopify,72,True,0,5,,17580,storeleads,,
www.dorelhome.com,https://www.dorelhome.com,shopify,72,True,0,5,,17575,storeleads,,
swingdish.com,https://swingdish.com,shopify,72,True,0,5,,17575,storeleads,,
blueridgeaccessories.com,https://blueridgeaccessories.com,shopify,72,True,0,5,,17575,storeleads,,
sendacarecrate.com,https://sendacarecrate.com,shopify,72,True,0,5,,17575,storeleads,,
softserveclothing.com,https://softserveclothing.com,shopify,72,True,0,5,,17575,storeleads,,
brothersdesserts.com,https://brothersdesserts.com,shopify,72,True,0,5,,17575,storeleads,,
aknvas.com,https://aknvas.com,shopify,72,True,0,5,,17575,storeleads,,
www.forrestastrology.com,https://www.forrestastrology.com,shopify,72,True,0,5,,17575,storeleads,,
beltsmart.com,https://beltsmart.com,shopify,72,True,0,5,,17575,storeleads,,
b2b.coreproducts.com,https://b2b.coreproducts.com,shopify,72,True,0,5,,17575,storeleads,,
cn.coreproducts.com,https://cn.coreproducts.com,shopify,72,True,0,5,,17575,storeleads,,
b2b.twiningsusa.com,https://b2b.twiningsusa.com,shopify,72,True,0,5,,17569,storeleads,,
shop.barbicide.com,https://shop.barbicide.com,shopify,72,True,0,5,,17569,storeleads,,
ozarktrailersales.com,https://ozarktrailersales.com,shopify,72,True,0,5,,17569,storeleads,,
store.vshojo.com,https://store.vshojo.com,shopify,72,True,0,5,,17569,storeleads,,
primrosecottageshop.com,https://primrosecottageshop.com,shopify,72,True,0,5,,17569,storeleads,,
susanlancidesigns.com,https://susanlancidesigns.com,shopify,72,True,0,5,,17569,storeleads,,
loopymango.com,https://loopymango.com,shopify,72,True,0,5,,17569,storeleads,,
glassladderco.com,https://glassladderco.com,shopify,72,True,0,5,,17569,storeleads,,
neochair.com,https://neochair.com,shopify,72,True,0,5,,17569,storeleads,,
ibuture.com,https://ibuture.com,shopify,72,True,0,5,,17564,storeleads,,
www.personalizedgallery.com,https://www.personalizedgallery.com,shopify,72,True,0,5,,17564,storeleads,,
bigmestore.com,https://bigmestore.com,shopify,72,True,0,5,,17564,storeleads,,
store.ciscobrewers.com,https://store.ciscobrewers.com,shopify,72,True,0,5,,17564,storeleads,,
allisonaveryco.com,https://allisonaveryco.com,shopify,72,True,0,5,,17564,storeleads,,
store.breakoutedu.com,https://store.breakoutedu.com,shopify,72,True,0,5,,17564,storeleads,,
koblenz.com,https://koblenz.com,shopify,72,True,0,5,,17559,storeleads,,
spiritdaughter.com,https://spiritdaughter.com,shopify,72,True,0,5,,17559,storeleads,,
anaturalerose.com,https://anaturalerose.com,shopify,72,True,0,5,,17559,storeleads,,
marmaladenails.com,https://marmaladenails.com,shopify,72,True,0,5,,17559,storeleads,,
www.macarooz.com,https://www.macarooz.com,shopify,72,True,0,5,,17559,storeleads,,
techwear.store,https://techwear.store,shopify,72,True,0,5,,17559,storeleads,,
www.move2play.com,https://www.move2play.com,shopify,72,True,0,5,,17554,storeleads,,
www.budsnbloom.com,https://www.budsnbloom.com,shopify,72,True,0,5,,17554,storeleads,,
www.tedwardwines.com,https://www.tedwardwines.com,shopify,72,True,0,5,,17554,storeleads,,
browseyacres.com,https://browseyacres.com,shopify,72,True,0,5,,17554,storeleads,,
tnlab.com,https://tnlab.com,shopify,72,True,0,5,,17554,storeleads,,
www.americanvolt.com,https://www.americanvolt.com,shopify,72,True,0,5,,17554,storeleads,,
bryanslawnmaintenance.com,https://bryanslawnmaintenance.com,shopify,72,True,0,5,,17554,storeleads,,
lamilano.com,https://lamilano.com,shopify,72,True,0,5,,17548,storeleads,,
us.purefiji.com,https://us.purefiji.com,shopify,72,True,0,5,,17548,storeleads,,
www.polarexpressinconcert.com,https://www.polarexpressinconcert.com,shopify,72,True,0,5,,17543,storeleads,,
source.co,https://source.co,shopify,72,True,0,5,,17543,storeleads,,
axeholevegas.com,https://axeholevegas.com,shopify,72,True,0,5,,17543,storeleads,,
deafheaven.com,https://deafheaven.com,shopify,72,True,0,5,,17543,storeleads,,
halolifts.com,https://halolifts.com,shopify,72,True,0,5,,17543,storeleads,,
holycowco.com,https://holycowco.com,shopify,72,True,0,5,,17543,storeleads,,
houseofleon.com,https://houseofleon.com,shopify,72,True,0,5,,17543,storeleads,,
shoegallerymiami.com,https://shoegallerymiami.com,shopify,72,True,0,5,,17543,storeleads,,
www.stansakai.com,https://www.stansakai.com,shopify,72,True,0,5,,17538,storeleads,,
rtdmagazine.com,https://rtdmagazine.com,shopify,72,True,0,5,,17538,storeleads,,
ibdesignsvi.com,https://ibdesignsvi.com,shopify,72,True,0,5,,17538,storeleads,,
iridiumclothingco.com,https://iridiumclothingco.com,shopify,72,True,0,5,,17538,storeleads,,
rosemille.com,https://rosemille.com,shopify,72,True,0,5,,17538,storeleads,,
thesukkahstore.com,https://thesukkahstore.com,shopify,72,True,0,5,,17538,storeleads,,
nurseryworks.net,https://nurseryworks.net,shopify,72,True,0,5,,17538,storeleads,,
us.sandandsky.com,https://us.sandandsky.com,shopify,72,True,0,5,,17538,storeleads,,
store.survivor-cars.com,https://store.survivor-cars.com,shopify,72,True,0,5,,17538,storeleads,,
costco.bowerandbranch.com,https://costco.bowerandbranch.com,shopify,72,True,0,5,,17532,storeleads,,
shop.macdemarco.com,https://shop.macdemarco.com,shopify,72,True,0,5,,17532,storeleads,,
www.cruiserlifts.com,https://www.cruiserlifts.com,shopify,72,True,0,5,,17532,storeleads,,
www.shop.setra.com,https://www.shop.setra.com,shopify,72,True,0,5,,17532,storeleads,,
www.kristincoffin.com,https://www.kristincoffin.com,shopify,72,True,0,5,,17532,storeleads,,
www.fullersjewelry.com,https://www.fullersjewelry.com,shopify,72,True,0,5,,17532,storeleads,,
r-cranch.com,https://r-cranch.com,shopify,72,True,0,5,,17532,storeleads,,
threddies.com,https://threddies.com,shopify,72,True,0,5,,17532,storeleads,,
austinflowers.com,https://austinflowers.com,shopify,72,True,0,5,,17532,storeleads,,
oobebrand.com,https://oobebrand.com,shopify,72,True,0,5,,17532,storeleads,,
acmecoffeeroasting.com,https://acmecoffeeroasting.com,shopify,72,True,0,5,,17532,storeleads,,
bottlesfinewine.com,https://bottlesfinewine.com,shopify,72,True,0,5,,17527,storeleads,,
givesugar.com,https://givesugar.com,shopify,72,True,0,5,,17527,storeleads,,
eggweights.com,https://eggweights.com,shopify,72,True,0,5,,17527,storeleads,,
boscoyostudio.com,https://boscoyostudio.com,shopify,72,True,0,5,,17527,storeleads,,
caseovo.com,https://caseovo.com,shopify,72,True,0,5,,17527,storeleads,,
lefree.net,https://lefree.net,shopify,72,True,0,5,,17522,storeleads,,
www.cocostreatla.com,https://www.cocostreatla.com,shopify,72,True,0,5,,17522,storeleads,,
www.yeehawranch.com,https://www.yeehawranch.com,shopify,72,True,0,5,,17522,storeleads,,
www.mazi-sinks.com,https://www.mazi-sinks.com,shopify,72,True,0,5,,17522,storeleads,,
despananyc.com,https://despananyc.com,shopify,72,True,0,5,,17522,storeleads,,
www.kylexshahida.com,https://www.kylexshahida.com,shopify,72,True,0,5,,17522,storeleads,,
jadetrau.com,https://jadetrau.com,shopify,72,True,0,5,,17522,storeleads,,
bartbridge.com,https://bartbridge.com,shopify,72,True,0,5,,17522,storeleads,,
boyceaerospacehobbies.com,https://boyceaerospacehobbies.com,shopify,72,True,0,5,,17522,storeleads,,
watercheck.com,https://watercheck.com,shopify,72,True,0,5,,17522,storeleads,,
hawaiianchipcompany.com,https://hawaiianchipcompany.com,shopify,72,True,0,5,,17516,storeleads,,
shop.bluecatnetworks.com,https://shop.bluecatnetworks.com,shopify,72,True,0,5,,17516,storeleads,,
www.farmfreshpet.com,https://www.farmfreshpet.com,shopify,72,True,0,5,,17511,storeleads,,
merch.twistedroad.com,https://merch.twistedroad.com,shopify,72,True,0,5,,17511,storeleads,,
ridegg.com,https://ridegg.com,shopify,72,True,0,5,,17511,storeleads,,
warriorcamos.com,https://warriorcamos.com,shopify,72,True,0,5,,17511,storeleads,,
androidjones.com,https://androidjones.com,shopify,72,True,0,5,,17511,storeleads,,
www.kyyachocolate.com,https://www.kyyachocolate.com,shopify,72,True,0,5,,17511,storeleads,,
perfecpresshtv.com,https://perfecpresshtv.com,shopify,72,True,0,5,,17506,storeleads,,
flipfold.com,https://flipfold.com,shopify,72,True,0,5,,17506,storeleads,,
parluxus.com,https://parluxus.com,shopify,72,True,0,5,,17506,storeleads,,
veefresh.com,https://veefresh.com,shopify,72,True,0,5,,17506,storeleads,,
secretcompassonline.com,https://secretcompassonline.com,shopify,72,True,0,5,,17506,storeleads,,
pitkincountydrygoods.com,https://pitkincountydrygoods.com,shopify,72,True,0,5,,17506,storeleads,,
learningwithkelsey.com,https://learningwithkelsey.com,shopify,72,True,0,5,,17506,storeleads,,
hkgaming.com,https://hkgaming.com,shopify,72,True,0,5,,17506,storeleads,,
shop.meetdandy.com,https://shop.meetdandy.com,shopify,72,True,0,5,,17506,storeleads,,
store.gator-tail.com,https://store.gator-tail.com,shopify,72,True,0,5,,17501,storeleads,,
turntablerevival.com,https://turntablerevival.com,shopify,72,True,0,5,,17501,storeleads,,
ipowerqueen.com,https://ipowerqueen.com,shopify,72,True,0,5,,17501,storeleads,,
vespertineboutique.com,https://vespertineboutique.com,shopify,72,True,0,5,,17501,storeleads,,
popwhitesmile.com,https://popwhitesmile.com,shopify,72,True,0,5,,17501,storeleads,,
huntandbloom.com,https://huntandbloom.com,shopify,72,True,0,5,,17501,storeleads,,
totalfinishingsupplies.com,https://totalfinishingsupplies.com,shopify,72,True,0,5,,17501,storeleads,,
ettingames.com,https://ettingames.com,shopify,72,True,0,5,,17495,storeleads,,
raremunchiez.com,https://raremunchiez.com,shopify,72,True,0,5,,17495,storeleads,,
araceagainstblindness.org,https://araceagainstblindness.org,shopify,72,True,0,5,,17495,storeleads,,
store.iconaircraft.com,https://store.iconaircraft.com,shopify,72,True,0,5,,17495,storeleads,,
still-life-studio.com,https://still-life-studio.com,shopify,72,True,0,5,,17495,storeleads,,
www.hidizs.net,https://www.hidizs.net,shopify,72,True,0,5,,17490,storeleads,,
www.s550euros.com,https://www.s550euros.com,shopify,72,True,0,5,,17490,storeleads,,
thcprovisions.com,https://thcprovisions.com,shopify,72,True,0,5,,17490,storeleads,,
alexandragrecco.com,https://alexandragrecco.com,shopify,72,True,0,5,,17490,storeleads,,
www.brigadeirobakery.com,https://www.brigadeirobakery.com,shopify,72,True,0,5,,17490,storeleads,,
www.sugarartsupply.com,https://www.sugarartsupply.com,shopify,72,True,0,5,,17490,storeleads,,
radchildrensfurniture.com,https://radchildrensfurniture.com,shopify,72,True,0,5,,17490,storeleads,,
www.adibs.com,https://www.adibs.com,shopify,72,True,0,5,,17490,storeleads,,
www.theprismalab.com,https://www.theprismalab.com,shopify,72,True,0,5,,17490,storeleads,,
powerman5000.com,https://powerman5000.com,shopify,72,True,0,5,,17490,storeleads,,
www.panterrapets.com,https://www.panterrapets.com,shopify,72,True,0,5,,17490,storeleads,,
itjustworksdeodorant.com,https://itjustworksdeodorant.com,shopify,72,True,0,5,,17490,storeleads,,
www.shopfesler.com,https://www.shopfesler.com,shopify,72,True,0,5,,17485,storeleads,,
tunedupcustomrods.com,https://tunedupcustomrods.com,shopify,72,True,0,5,,17485,storeleads,,
frenchknot.com,https://frenchknot.com,shopify,72,True,0,5,,17485,storeleads,,
shsalons.com,https://shsalons.com,shopify,72,True,0,5,,17485,storeleads,,
www.ultracor.com,https://www.ultracor.com,shopify,72,True,0,5,,17485,storeleads,,
tagaloha.com,https://tagaloha.com,shopify,72,True,0,5,,17485,storeleads,,
swcusa.com,https://swcusa.com,shopify,72,True,0,5,,17485,storeleads,,
personalizeddoormats.com,https://personalizeddoormats.com,shopify,72,True,0,5,,17485,storeleads,,
www.monkeybusinessusa.com,https://www.monkeybusinessusa.com,shopify,72,True,0,5,,17479,storeleads,,
justgolfstuff.com,https://justgolfstuff.com,shopify,72,True,0,5,,17479,storeleads,,
otrmobile.com,https://otrmobile.com,shopify,72,True,0,5,,17479,storeleads,,
livezesti.com,https://livezesti.com,shopify,72,True,0,5,,17479,storeleads,,
ca.acon24.com,https://ca.acon24.com,shopify,72,True,0,5,,17479,storeleads,,
www.jodeci.com,https://www.jodeci.com,shopify,72,True,0,5,,17479,storeleads,,
www.sportstowndts.com,https://www.sportstowndts.com,shopify,72,True,0,5,,17469,storeleads,,
chaostackle.com,https://chaostackle.com,shopify,72,True,0,5,,17469,storeleads,,
vehiclechocolates.com,https://vehiclechocolates.com,shopify,72,True,0,5,,17469,storeleads,,
atlasresell.com,https://atlasresell.com,shopify,72,True,0,5,,17463,storeleads,,
deskr.co,https://deskr.co,shopify,72,True,0,5,,17463,storeleads,,
augustla.com,https://augustla.com,shopify,72,True,0,5,,17463,storeleads,,
bellabooty.com,https://bellabooty.com,shopify,72,True,0,5,,17463,storeleads,,
www.spectralightuv.com,https://www.spectralightuv.com,shopify,72,True,0,5,,17463,storeleads,,
clockworkgaming.com,https://clockworkgaming.com,shopify,72,True,0,5,,17463,storeleads,,
shop.athlonsports.com,https://shop.athlonsports.com,shopify,72,True,0,5,,17463,storeleads,,
us.misssixty.com,https://us.misssixty.com,shopify,72,True,0,5,,17463,storeleads,,
joianajewelry.shop,https://joianajewelry.shop,shopify,72,True,0,5,,17463,storeleads,,
pocketconsoleshop.com,https://pocketconsoleshop.com,shopify,72,True,0,5,,17463,storeleads,,
shop.persialou.com,https://shop.persialou.com,shopify,72,True,0,5,,17463,storeleads,,
theporchvenue.com,https://theporchvenue.com,shopify,72,True,0,5,,17458,storeleads,,
experience.empanadamama.com,https://experience.empanadamama.com,shopify,72,True,0,5,,17458,storeleads,,
seedracks.southernexposure.com,https://seedracks.southernexposure.com,shopify,72,True,0,5,,17458,storeleads,,
stonetreasuresbythelake.com,https://stonetreasuresbythelake.com,shopify,72,True,0,5,,17458,storeleads,,
www.daisycorsetsusa.com,https://www.daisycorsetsusa.com,shopify,72,True,0,5,,17458,storeleads,,
buylicor43.com,https://buylicor43.com,shopify,72,True,0,5,,17458,storeleads,,
www.rosalindcoffeetx.com,https://www.rosalindcoffeetx.com,shopify,72,True,0,5,,17458,storeleads,,
smugglersnotchdistillery.com,https://smugglersnotchdistillery.com,shopify,72,True,0,5,,17453,storeleads,,
www.nolaboo.com,https://www.nolaboo.com,shopify,72,True,0,5,,17453,storeleads,,
theeyeballdallas.com,https://theeyeballdallas.com,shopify,72,True,0,5,,17453,storeleads,,
www.eurotackle.net,https://www.eurotackle.net,shopify,72,True,0,5,,17453,storeleads,,
www.toyzinthebox.com,https://www.toyzinthebox.com,shopify,72,True,0,5,,17453,storeleads,,
vinylandtullesupply.com,https://vinylandtullesupply.com,shopify,72,True,0,5,,17453,storeleads,,
www.clay-pot.com,https://www.clay-pot.com,shopify,72,True,0,5,,17453,storeleads,,
greedyunit.com,https://greedyunit.com,shopify,72,True,0,5,,17453,storeleads,,
edgedecor.com,https://edgedecor.com,shopify,72,True,0,5,,17453,storeleads,,
purushapeople.com,https://purushapeople.com,shopify,72,True,0,5,,17448,storeleads,,
thecdexchange.com,https://thecdexchange.com,shopify,72,True,0,5,,17448,storeleads,,
www.frontierwesternstore.com,https://www.frontierwesternstore.com,shopify,72,True,0,5,,17448,storeleads,,
www.proskiservice.com,https://www.proskiservice.com,shopify,72,True,0,5,,17448,storeleads,,
jetfreshflowers.com,https://jetfreshflowers.com,shopify,72,True,0,5,,17448,storeleads,,
www.sevensirens.beer,https://www.sevensirens.beer,shopify,72,True,0,5,,17448,storeleads,,
karlschumacher.com,https://karlschumacher.com,shopify,72,True,0,5,,17442,storeleads,,
lug-all.com,https://lug-all.com,shopify,72,True,0,5,,17442,storeleads,,
philaprintshop.com,https://philaprintshop.com,shopify,72,True,0,5,,17442,storeleads,,
holsteinhousewares.com,https://holsteinhousewares.com,shopify,72,True,0,5,,17442,storeleads,,
proctorski.com,https://proctorski.com,shopify,72,True,0,5,,17442,storeleads,,
store.slayer.net,https://store.slayer.net,shopify,72,True,0,5,,17442,storeleads,,
www.mybabysheartbeatbear.com,https://www.mybabysheartbeatbear.com,shopify,72,True,0,5,,17442,storeleads,,
www.hosim.com,https://www.hosim.com,shopify,72,True,0,5,,17437,storeleads,,
beesnthings.com,https://beesnthings.com,shopify,72,True,0,5,,17437,storeleads,,
www.beautybytova.com,https://www.beautybytova.com,shopify,72,True,0,5,,17437,storeleads,,
thisisdl.com,https://thisisdl.com,shopify,72,True,0,5,,17437,storeleads,,
sweettexastreasures.com,https://sweettexastreasures.com,shopify,72,True,0,5,,17437,storeleads,,
themauicookielady.com,https://themauicookielady.com,shopify,72,True,0,5,,17437,storeleads,,
lapopart.com,https://lapopart.com,shopify,72,True,0,5,,17437,storeleads,,
jamestownmattress.com,https://jamestownmattress.com,shopify,72,True,0,5,,17437,storeleads,,
firstbuild.com,https://firstbuild.com,shopify,72,True,0,5,,17437,storeleads,,
cardsforallpeople.com,https://cardsforallpeople.com,shopify,72,True,0,5,,17432,storeleads,,
www.shopcommonthreads.com,https://www.shopcommonthreads.com,shopify,72,True,0,5,,17432,storeleads,,
creativekids.com,https://creativekids.com,shopify,72,True,0,5,,17432,storeleads,,
healofoods.com,https://healofoods.com,shopify,72,True,0,5,,17432,storeleads,,
bnrtackle.com,https://bnrtackle.com,shopify,72,True,0,5,,17432,storeleads,,
www.kikitextiles.com,https://www.kikitextiles.com,shopify,72,True,0,5,,17432,storeleads,,
spoilerking.com,https://spoilerking.com,shopify,72,True,0,5,,17432,storeleads,,
www.upstatestock.com,https://www.upstatestock.com,shopify,72,True,0,5,,17432,storeleads,,
www.fashiondreads.com,https://www.fashiondreads.com,shopify,72,True,0,5,,17432,storeleads,,
blueparisflowers.com,https://blueparisflowers.com,shopify,72,True,0,5,,17432,storeleads,,
shop.wedsociety.com,https://shop.wedsociety.com,shopify,72,True,0,5,,17432,storeleads,,
bostontraders.com,https://bostontraders.com,shopify,72,True,0,5,,17432,storeleads,,
kidswallpapercompany.com,https://kidswallpapercompany.com,shopify,72,True,0,5,,17426,storeleads,,
store.equalizerhitch.com,https://store.equalizerhitch.com,shopify,72,True,0,5,,17426,storeleads,,
biordi.com,https://biordi.com,shopify,72,True,0,5,,17426,storeleads,,
arcadesmarket.com,https://arcadesmarket.com,shopify,72,True,0,5,,17426,storeleads,,
worleyslighting.com,https://worleyslighting.com,shopify,72,True,0,5,,17426,storeleads,,
stuffabagelfl.com,https://stuffabagelfl.com,shopify,72,True,0,5,,17426,storeleads,,
dirtywave.com,https://dirtywave.com,shopify,72,True,0,5,,17426,storeleads,,
www.seaviewglobal.com,https://www.seaviewglobal.com,shopify,72,True,0,5,,17416,storeleads,,
roxspeedfx.com,https://roxspeedfx.com,shopify,72,True,0,5,,17416,storeleads,,
bachrach.com,https://bachrach.com,shopify,72,True,0,5,,17416,storeleads,,
spasister.com,https://spasister.com,shopify,72,True,0,5,,17416,storeleads,,
goshop.wowbao.com,https://goshop.wowbao.com,shopify,72,True,0,5,,17416,storeleads,,
