domain,status,platform,has_products,product_count,ecom_signals,has_payment
shop-mall.line.me,timeout,,False,0,0,False
shop-marblesud.com,timeout,,False,0,0,False
shop-member.interpark.com,timeout,,False,0,0,False
shop-meropaka.com,timeout,,False,0,0,False
shop-nl.fmworld.com,timeout,,False,0,0,False
shop-pk-dove.com,timeout,,False,0,0,False
shop-pt.fmworld.com,timeout,,False,0,0,False
shop-sale-zone.com,timeout,,False,0,0,False
shop-uk.fmworld.com,timeout,,False,0,0,False
shop-uk.lvjyonline.com,timeout,,False,0,0,False
shop-us-en.amd.com,timeout,,False,0,0,False
shop-with-points.marriott.com,timeout,,False,0,0,False
shop-yamatou.com,timeout,,False,0,0,False
shop.01net.com,timeout,,False,0,0,False
shop.10gongpass.com,timeout,,False,0,0,False
shop.2000ad.com,timeout,,False,0,0,False
shop.24print.eu,timeout,,False,0,0,False
shop.45r.jp,timeout,,False,0,0,False
shop.5soap.com,timeout,,False,0,0,False
shop.8bitdo.com,timeout,,False,0,0,False
shop.ac-93.com,timeout,,False,0,0,False
shop.accentry.com,timeout,,False,0,0,False
shop.activbet.com,timeout,,False,0,0,False
shop.add.one,timeout,,False,0,0,False
shop.adriaticket.com,timeout,,False,0,0,False
shop.aeg.de,timeout,,False,0,0,False
shop.aekfc.gr,timeout,,False,0,0,False
shop.aftabrayaneh.com,timeout,,False,0,0,False
shop.aghanoorofficial.com,timeout,,False,0,0,False
shop.agriloja.pt,timeout,,False,0,0,False
shop.ahw-shop.de,timeout,,False,0,0,False
shop.aida.de,timeout,,False,0,0,False
shop.airduka.com,timeout,,False,0,0,False
shop.ajour.com,timeout,,False,0,0,False
shop.akinformatica.it,timeout,,False,0,0,False
shop.albertoferrarini.it,timeout,,False,0,0,False
shop.aldakheeloud.com,timeout,,False,0,0,False
shop.aldautomotive.it,timeout,,False,0,0,False
shop.aldi.hu,timeout,,False,0,0,False
shop.alfisti.net,timeout,,False,0,0,False
shop.alharamainperfumes.com,timeout,,False,0,0,False
shop.alligatoah.de,timeout,,False,0,0,False
shop.alphacool.com,timeout,,False,0,0,False
shop.altynauto.kz,timeout,,False,0,0,False
shop.americantourister.com,timeout,,False,0,0,False
shop.americastestkitchen.com,timeout,,False,0,0,False
shop.amirisu.com,timeout,,False,0,0,False
shop.amul.com,timeout,,False,0,0,False
shop.andreearaicu.ro,timeout,,False,0,0,False
shop.angel.com,timeout,,False,0,0,False
shop.anrex.by,timeout,,False,0,0,False
shop.anthem.com,timeout,,False,0,0,False
shop.antoninocannavacciuolo.it,timeout,,False,0,0,False
shop.aparsclassroom.com,timeout,,False,0,0,False
shop.apollotyres.com,timeout,,False,0,0,False
shop.apotekalaurus.rs,timeout,,False,0,0,False
shop.apothecarium.com,timeout,,False,0,0,False
shop.aqua-dome.at,timeout,,False,0,0,False
shop.arborday.org,timeout,,False,0,0,False
shop.arena.it,timeout,,False,0,0,False
shop.arianagrande.com,timeout,,False,0,0,False
shop.arminia.de,timeout,,False,0,0,False
shop.artipoppe.com,timeout,,False,0,0,False
shop.artisan-atelier.net,timeout,,False,0,0,False
shop.artlife.ru,timeout,,False,0,0,False
shop.aryavaidyasala.com,timeout,,False,0,0,False
shop.asahi.com,timeout,,False,0,0,False
shop.asmodee.com,timeout,,False,0,0,False
shop.asmodee.fr,timeout,,False,0,0,False
shop.astonmartinf1.com,timeout,,False,0,0,False
shop.astroschmid.ch,timeout,,False,0,0,False
shop.athletic-club.eus,timeout,,False,0,0,False
shop.atitesting.com,timeout,,False,0,0,False
shop.atlantafalcons.com,timeout,,False,0,0,False
shop.atlasrr.com,timeout,,False,0,0,False
shop.atleticodemadrid.com,timeout,,False,0,0,False
shop.atoselektro.cz,timeout,,False,0,0,False
shop.atributika.ru,timeout,,False,0,0,False
shop.aubree.in,timeout,,False,0,0,False
shop.auditydraws.com,timeout,,False,0,0,False
shop.austrian.com,timeout,,False,0,0,False
shop.authentickator.com,timeout,,False,0,0,False
shop.autohit.bg,timeout,,False,0,0,False
shop.aversi.ge,timeout,,False,0,0,False
shop.avtogut.ru,timeout,,False,0,0,False
shop.axs.com,timeout,,False,0,0,False
shop.azzaworld.com,timeout,,False,0,0,False
shop.ba.com,timeout,,False,0,0,False
shop.babbi.com,timeout,,False,0,0,False
shop.babybazar.it,timeout,,False,0,0,False
shop.bachmanntrains.com,timeout,,False,0,0,False
shop.badenova.de,timeout,,False,0,0,False
shop.bahnhof-apotheke.de,timeout,,False,0,0,False
shop.bains-lavey.ch,timeout,,False,0,0,False
shop.bajajelectricals.com,timeout,,False,0,0,False
shop.ballwatch.ch,timeout,,False,0,0,False
shop.baltimoreravens.com,timeout,,False,0,0,False
shop.bamkhodro.ir,timeout,,False,0,0,False
shop.bandai.com,timeout,,False,0,0,False
shop.bataviastad.nl,timeout,,False,0,0,False
shop.batorama.com,timeout,,False,0,0,False
shop.bbrfactory.com,timeout,,False,0,0,False
shop.beeline.kz,timeout,,False,0,0,False
shop.beheshticarpet.com,timeout,,False,0,0,False
shop.believerssign.com,timeout,,False,0,0,False
shop.belpost.by,timeout,,False,0,0,False
shop.beltelecom.by,timeout,,False,0,0,False
shop.benco.com,timeout,,False,0,0,False
shop.bengals.com,timeout,,False,0,0,False
shop.berlingerhaus.com,timeout,,False,0,0,False
shop.berner.eu,timeout,,False,0,0,False
shop.bestsublimation24.eu,timeout,,False,0,0,False
shop.betonalfasports.com,timeout,,False,0,0,False
