url,domain,platform,niche,country,source,tranco_rank,majestic_rank,status,http_status,has_products,product_count,product_types,tags,platform_confirmed,is_headless,detected_payments,ecom_signal_count,min_price,max_price
https://11xplaybook.com,11xplaybook.com,unknown,books,,majestic_filtered,,,not_shopify,200,False,0,,,False,False,,1,,
https://121-phonesex.com,121-phonesex.com,unknown,electronics,,majestic_filtered,,,inactive,403,False,0,,,False,False,,,,
https://121gamers.com,121gamers.com,unknown,kids,,majestic_filtered,,,active_ecommerce,404,False,0,,,True,False,,2,,
https://123-directory.com,123-directory.com,unknown,general,,majestic_filtered,,,password_protected,200,False,0,,,False,False,,,,
https://123-printer-setup.co,123-printer-setup.co,unknown,art,,majestic_filtered,,,active_ecommerce,404,False,0,,,True,False,,2,,
https://12365auto.com,12365auto.com,unknown,automotive,,majestic_filtered,,,error,200,False,0,,,False,False,,,,
https://123articleonline.com,123articleonline.com,unknown,art,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://123auto-official.com,123auto-official.com,unknown,automotive,,majestic_filtered,,,active_ecommerce,404,False,0,,,True,False,,2,,
https://123auto-v2.com,123auto-v2.com,unknown,automotive,,majestic_filtered,,,password_protected,200,False,0,,,False,False,,,,
https://123auto.nl,123auto.nl,unknown,automotive,,majestic_filtered,,,not_shopify,200,False,0,,,False,False,,0,,
https://123autoparts.nl,123autoparts.nl,unknown,automotive,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,1,,
https://123bedruktetape.nl,123bedruktetape.nl,unknown,home,,majestic_filtered,,,empty_store,200,False,0,,,False,False,,,,
https://123bestdeal.nl,123bestdeal.nl,unknown,general,,majestic_filtered,,,timeout,0,False,0,,,False,False,,,,
https://123catalogue.fr,123catalogue.fr,unknown,pets,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,1,,
https://123certificates.com,123certificates.com,unknown,pets,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://123games.dk,123games.dk,unknown,kids,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://123gold.de,123gold.de,unknown,jewelry,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,1,,
https://123gold.nl,123gold.nl,unknown,jewelry,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,1,,
https://123guestbook.com,123guestbook.com,unknown,books,,majestic_filtered,,,inactive,403,False,0,,,False,False,,,,
https://123homeschool4me.com,123homeschool4me.com,unknown,home,,majestic_filtered,,,active_ecommerce,404,False,0,,,True,False,,0,,
https://123kartonnendozen.nl,123kartonnendozen.nl,unknown,art,,majestic_filtered,,,empty_store,200,False,0,,,False,False,,,,
https://123kidsfun.com,123kidsfun.com,unknown,kids,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://123lens.nl,123lens.nl,unknown,general,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,apple_pay,0,,
https://123passportphoto.com,123passportphoto.com,unknown,sports,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://123planten.nl,123planten.nl,unknown,garden,,majestic_filtered,,,active_ecommerce,404,False,0,,,True,False,,1,,
https://123print.com,123print.com,unknown,art,,majestic_filtered,,,active_ecommerce,404,False,0,,,True,False,,2,,
https://123sexshop.com,123sexshop.com,unknown,general,,majestic_filtered,,,inactive,403,False,0,,,False,False,,,,
https://123signup.com,123signup.com,unknown,general,,majestic_filtered,,,timeout,0,False,0,,,False,False,,,,
https://123sticker.nl,123sticker.nl,unknown,general,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://123teachme.com,123teachme.com,unknown,general,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
