domain,status,platform,has_products,product_count,ecom_signals,has_payment
ticketmarket.lt,active_ecommerce,,True,0,2,False
music.lt,active,,False,0,0,False
arti33.com,active,,False,0,0,False
horystech.com,active_ecommerce,,True,0,3,False
decoforhome.com,active,,False,0,0,False
tryycart.com,active,,False,0,0,False
lotsmall.cn,http_410,,False,0,0,False
autoae.online,active,,False,0,0,False
texasjobdepartment.com,http_403,,False,0,0,False
teatrul-odeon.ro,active,,False,0,0,False
klebefolien-shop.eu,active,,False,0,0,False
buymejapan.com,active_ecommerce,shopify,True,3,5,False
nordicgames.is,active_ecommerce,woocommerce,True,0,4,True
furniturevista.co.uk,active,,False,0,0,False
deviantartsupport.com,active,,False,0,0,False
petros04.com,dead,,False,0,0,False
healthplanet.jp,active,,False,0,0,False
myhomerz.com,active,,False,0,0,False
dukkanstore.net,timeout,,False,0,0,False
shopliftingprevention.org,active,,False,0,0,False
artifact-staking.io,active,,False,0,0,False
dngtech.cn,http_500,,False,0,0,False
booktrade.info,timeout,,False,0,0,False
librecraft.com,active,,False,0,0,False
cosmomarket.gr,active,,False,0,0,False
thegemshop.com,active_ecommerce,shopify,True,3,5,False
cumarket.net,active,,False,0,0,False
nex1music.com,active,,False,0,0,False
techbars.net,active,,False,0,0,False
sloturipetocuri.ro,active,,False,0,0,False
tinyteflteacher.co.uk,timeout,,False,0,0,False
kinogo.parts,active,,False,0,0,False
seriousgamessociety.org,active,,False,0,0,False
cbdbibleuk.co.uk,http_202,,False,0,0,False
daev-vertriebspartner.versicherung,timeout,,False,0,0,False
belc-netshop.jp,dead,,False,0,0,False
hungaroautocentrum.hu,active,,False,0,0,False
rasasistore.com,active_ecommerce,shopify,True,3,5,False
boutique-oiseaux.com,active_ecommerce,,True,0,3,True
premieraccesscard.com,dead,,False,0,0,False
3dbuy.ru,active,,False,0,0,False
biartmuseum.org,active,,False,0,0,False
partpointer.com,active_ecommerce,,True,0,2,True
mayflower400uk.org,active,,False,0,0,False
vimcar.com,active,,False,0,0,False
shavershop.com.au,active,,False,0,0,True
divaboutiqueonline.com,active_ecommerce,shopify,True,3,5,False
syartna.sa,active,,False,0,0,False
tagimastore.com,active,,False,0,0,False
smartbuyglasses.ae,http_202,,False,0,0,False
adbookplus.com,active,,False,0,0,False
musicsolution.ru,active,,False,0,0,False
pandorashop.ba,active_ecommerce,magento,True,0,4,False
almabook.net,http_403,,False,0,0,False
andeal.org,active,,False,0,0,False
teachingtime.co.uk,active,,False,0,0,False
ascehazardtool.org,active,,False,0,0,False
ibuychemikals.com,active,,False,0,1,False
tigertransautocare.com,active,,False,0,0,False
bapetenjakartatimur.com,active,,False,0,0,False
techleaf.net,timeout,,False,0,0,False
novartis.com.au,active,,False,0,0,False
lowtech.org,active,,False,0,0,False
kidsdrama.cc,active,,False,0,0,False
sova.health,active_ecommerce,shopify,True,3,5,False
cartrawlerdns.com,dead,,False,0,0,False
compete.org,active,,False,0,0,False
foodle.pro,active,,False,0,0,False
adpartners.io,dead,,False,0,0,False
novartis.us,active,,False,0,0,False
dealme.gr,active_ecommerce,woocommerce,True,0,3,False
tjlevyfurniture.co.uk,active,,False,0,0,False
scottsdalebikeco.com,active_ecommerce,woocommerce,True,0,3,False
arbookfind.co.uk,dead,,False,0,0,False
magnatech.com,active,,False,0,0,False
purosepet.com.tr,active_ecommerce,,True,0,2,False
jingdonghealth.cn,active,,False,0,0,False
presch-tools.com,active_ecommerce,shopify,True,3,5,False
diplomas-o-vysshem-v-lipetske-48.ru,timeout,,False,0,0,False
samltool.io,active,,False,0,0,False
arinfotech.co,active_ecommerce,,True,0,2,False
lampenshoponline.com,active_ecommerce,,True,0,2,False
