domain,url,platform,has_products,product_count,ecom_signals,detected_payments,tags,min_price,max_price
handicraftstown.com,https://handicraftstown.com,shopify,True,5,1,,#homedecor|#HomeInspo|#HomeStylingIdeas|#indoor|#LuxuryDecor|#homedecor|#HomeInspo|#HomeStylingIdeas|#indoor|#LuxuryDecor,3699.0,37499.0
hankyudensha-shop.com,https://hankyudensha-shop.com,shopify,True,5,1,,キッズ|ファッション・小物２|新商品|Hankyu PicTrainシリーズ|ファッション・小物２|新商品|Hankyu PicTrainシリーズ|ファッション・小物２|新商品|Hankyu PicTrainシリーズ,300.0,5390.0
hardhatelectronicspvtltd.com,https://hardhatelectronicspvtltd.com,shopify,True,5,1,,converter|Power Supply|Power Supply|controller|Pixel controllers|road|controller|Pixel controllers|wifi|controller,399.0,6800.0
hardhatwatches.com.au,https://hardhatwatches.com.au,shopify,True,5,1,,rig|rig|ip68,14.95,299.95
harvest-clothing.com.ua,https://harvest-clothing.com.ua,opencart,False,0,1,,,0,0
hashtageyewears.com,https://hashtageyewears.com,shopify,True,5,1,,2 in 1|Clip-on|Full Rim|Men & Women|Transparent|Blue|Full Rim|Large|Men & Women|New Arrivals,1349.0,6999.0
hayclothing.in,https://hayclothing.in,shopify,True,5,1,,Boat neck with keyhole|co-ords|Kurtis-size|L|label-New|Boat neck with keyhole|co-ords|Kurtis-size|L|label-New,1399.0,1699.0
healthfarmnutrition.com,https://healthfarmnutrition.com,shopify,True,5,1,,,1299.0,2749.0
heartmarket.shop,https://heartmarket.shop,shopify,True,5,1,,26ss_nanikiyo2604|casual|チャコール系|トップス|ナチュラル系|casual|サックス系|トップス|ナチュラル系|ブラック系,2990.0,7990.0
helix-watches.com,https://helix-watches.com,shopify,True,5,1,,Analog Watches|Analog Watches Women|Classic|Leather|New|40 percent|Analog Watches|Analog Watches Women|Bestseller|New,798.0,1995.0
hellokidology.in,https://hellokidology.in,shopify,True,5,1,,,699.0,1999.0
hellomoon-shop.com,https://hellomoon-shop.com,prestashop,True,0,1,,,0,0
hellosweetscandy.com,https://hellosweetscandy.com,shopify,True,5,1,,pickmix|pickmix|pickmix|pickmix|pickmix,0,0
helpinghands.jewelry,https://helpinghands.jewelry,shopify,True,5,1,,ALL PRODUCTS|Necklaces|ALL PRODUCTS|Infinity-Heart-C|Necklaces|ALL PRODUCTS|Necklaces|ALL PRODUCTS|Bracelets|printemps,749.0,1098.0
hemaskitchenfoods.com,https://hemaskitchenfoods.com,shopify,True,5,1,,,210.0,1100.0
hemp-flower.com,https://hemp-flower.com,shopify,True,5,1,,CBD Trim|CBD Trim Wholesale|Flower Trim Wholesale|Hybrid|Indica|Cheap Thca Smalls|Hybrid|Indoor Flower|Purple Wedding Cake|Purple Wedding Cake THCa,32.99,2190.0
herbalcure.com.co,https://herbalcure.com.co,shopify,True,4,1,,,799.0,999.0
herbalcure.online,https://herbalcure.online,shopify,True,5,1,,,799.0,999.0
herbalcure.shop,https://herbalcure.shop,shopify,True,5,1,,Green Tea Tablet|Weight,799.0,999.0
herbalmax.in,https://herbalmax.in,shopify,True,5,1,,Natural nutrition|best sellers|Best Sellers-1|Hair & skin|Combos|Natural nutrition,499.0,1799.0
herblix.shop,https://herblix.shop,shopify,True,5,1,,,2900.0,2900.0
herbs.com.tw,https://herbs.com.tw,woocommerce,True,0,1,,,0,0
heron-shop.com.mx,https://heron-shop.com.mx,shopify,True,5,1,,boots|Bota hombre *|botas de hombre *|botas de piel|botas hombre *|boots|Bota hombre *|botas de hombre *|botas de piel|botas hombre *,1049.0,1199.0
heydudeshoes.es,https://heydudeshoes.es,shopify,True,5,1,,Black Friday 25|BOTAS Y BOTINES|BRANSON|HOMBRE|REBAJAS|NIÑOS|REBAJAS|Black Friday 25|HOMBRE|REBAJAS,30.0,99.99
heynutrition.com,https://heynutrition.com,shopify,True,5,1,,main|main|promo_only_product|promo_only_product|main,29.99,119.94
hi5toys.in,https://hi5toys.in,shopify,True,5,1,,0-1|3-5 Years|5-7 Years|7+ Years|Amazon|0-1|3-5 Years|5-7 Years|7+ Years|Amazon,45.0,561.0
hirafragrances.com,https://hirafragrances.com,shopify,True,5,1,,,879.0,1499.0
hitotoki.store,https://hitotoki.store,shopify,True,5,1,,2026年度|4月発表|label_NEW|SET|アーティスト_いえだゆきな|2026年度|4月発表|label_NEW|SET|ストア限定,550.0,5000.0
hittersports.in,https://hittersports.in,shopify,True,5,1,,Abdo Guard|Cricket Accessories|Cricket Equipment|Cricket Guard|Hitterbat Accessories|Anti-Slip|Bat Grip|Cricket Grip|Hitterbat Accessories|PU Grip,150.0,4125.0
hmkeyewear.com,https://hmkeyewear.com,woocommerce,True,0,1,,,0,0
hmnwatch.com,https://hmnwatch.com,shopify,True,5,1,,AUDI|High Price|Latest Releases|RS|SPIN|AUDI|High Price|Latest Releases|RS|SPIN,99.0,149.0
hokosport.com,https://hokosport.com,shopify,True,5,1,,CICLISMO|DEPORTIVA|HOMBRE|internalid_M02022M|NOVEDADES|CICLISMO|DEPORTIVA|internalid_M02022M|MUJER|NOVEDADES,29.0,92.0
homedecorcompany.in,https://homedecorcompany.in,shopify,True,5,1,,1 watt|10 watt|12 watt|2 way|3 watt|1 watt|10 watt|12 watt|2 way|3 watt,2299.0,2499.0
homegame-tokyo.com,https://homegame-tokyo.com,shopify,True,5,1,,59FIFTY|Anaheim Angels|CHROME|Chrome White|NEW ARRIVALS|59FIFTY|Arizona Diamondbacks|NEW ARRIVALS|NEW ERA|PURPLE,7480.0,7480.0
homelyfeelgardens.com,https://homelyfeelgardens.com,shopify,True,5,1,,,69.0,450.0
homestores18india.in,https://homestores18india.in,shopify,True,5,1,,Earbuds|HEADPHONE|headphones|special-offer|kwikcart-freebie|kwikcart-freebie,10.0,6000.0
hoopshoes.net,https://hoopshoes.net,woocommerce,True,0,1,,,0,0
hotgadget.in,https://hotgadget.in,shopify,True,5,1,,Michael Kors|Tissot|Tissot|Tissot,1299.0,1799.0
houseofbeautyindia.com,https://houseofbeautyindia.com,shopify,True,5,1,,,1200.0,40000.0
houseofmakeup.com,https://houseofmakeup.com,shopify,True,5,1,,highlighter|no-shade|highlighter|Rakhi Kits|face-anything|no cod|no prepaid,449.0,1099.0
houseofvapesindia.com,https://houseofvapesindia.com,woocommerce,True,0,1,,,0,0
hubenairguns.shop,https://hubenairguns.shop,shopify,True,5,1,,AIRGUN K1|AIRGUNS|ALL K1|CAL .30 (7.62MM)|K1|AIRGUN K1|AIRGUNS|ALL K1|Calibre .30 (7.62 mm)|K1,1159.2,3299.0
humperia.shop,https://humperia.shop,woocommerce,True,0,1,,,0,0
hunterboots.co.jp,https://hunterboots.co.jp,shopify,True,5,1,,__label: 耐水仕様|SS26新作|シューズ|スリッポン|フラットシューズ|__label: New|SS26新作|アパレル|ジャケット|レディース,23100.0,35200.0
husainfragrance.co.za,https://husainfragrance.co.za,shopify,True,5,1,,new|new|new|new|new,125.0,1350.0
hyerboots.com,https://hyerboots.com,shopify,True,5,1,,290|boots|mensboots|new arrival|290|boots|mensboots|new arrival|rubber sole|hat,30.0,290.0
hypd.shop,https://hypd.shop,shopify,True,5,1,,Adil Quadri|ship@50|Adil Quadri|ship@50|Adil Quadri|ship@50|Adil Quadri|ship@50|Adil Quadri|ship@50,629.0,1259.0
hypeclothingstore.com,https://hypeclothingstore.com,shopify,True,5,1,,April 2026 - Junior Club Fall Into FUn|FOOTWEAR|Kid's|Kid's Sandal Size Guide|sandal|April 2026 - Junior Club Fall Into FUn|FOOTWEAR|Kid's|Kid's Sandal Size Guide|sandal,59.9,149.9
hypeshop.jp,https://hypeshop.jp,shopify,True,5,1,,PCBA|PCBA|PCBA|キーキャップ|キーボードケーブル,7000.0,23850.0
i-bloom.shop,https://i-bloom.shop,shopify,True,5,1,,character|food|クジ|character|newitems|character|newitems|character|newitems|character,400.0,2400.0
idealistcoffee.com,https://idealistcoffee.com,magento,True,0,1,,,0,0
idee-eyewear.com,https://idee-eyewear.com,shopify,True,5,1,,Frames|Full Rim|Jan'26|Medium|Medium Frames|Cat Eye Frames|Frames|Full Rim|Jan'26|Medium,2970.0,3940.0
iffcourbangardens.com,https://iffcourbangardens.com,shopify,True,5,1,,,199.0,1099.0
igeia.shop,https://igeia.shop,shopify,True,5,1,,Clouds|Novità|Secret Friday|shoptok|Top|Clouds|Novità|Secret Friday|shoptok|Clouds,33.0,39.95
iguanasports.com.br,https://iguanasports.com.br,shopify,True,5,1,,Inscrições|Inscrições|Inscrições|Inscrições|Inscrições,399.8,439.8
illegear.com,https://illegear.com,prestashop,False,0,1,,,0,0
impetuswear.com,https://impetuswear.com,shopify,True,5,1,,COLECCAO|MAN|COLECCAO|MAN|COLECCAO|MAN|COLECCAO|MAN|COLECCAO|MAN,64.95,72.5
importaudiochile.cl,https://importaudiochile.cl,shopify,True,5,1,,Audio Pro|Audio Pro Mixer & Mesas de Sonido|Audio Pro Mixer & Mesas de Sonido Mixer Sin Power|Mixer|Nuevo|Audio Pro|Audio Pro Mixer & Mesas de Sonido|Audio Pro Mixer & Mesas de Sonido Mixer Sin Power|Mixer|Nuevo,322990.0,4325990.0
impulsecoffees.com,https://impulsecoffees.com,shopify,True,5,1,,bundle|coffees|limited edition|bundle|coffees|limited edition|bundle|coffees|limited edition|bundle,988.0,1835.0
imwholesale.pk,https://imwholesale.pk,shopify,True,5,1,,,359.0,1699.0
indianbookstore.co.in,https://indianbookstore.co.in,woocommerce,False,0,1,,,0,0
indiansnackhouse.com,https://indiansnackhouse.com,shopify,True,5,1,,Fly Bundles|Fly Bundles|Fly Bundles|Fly Bundles,65.0,599.0
infusiocoffee.com,https://infusiocoffee.com,shopify,True,5,1,,InfuSio|K-Cup|Single Flavors,19.99,36.99
intersport.re,https://intersport.re,shopify,True,5,1,,habillement|homme|plage|sports_d_eau___plage|textile|multisport|op_lifestyle|short_bermuda|short_bermuda_sport_homme|textile,7.99,44.99
intifashions.com,https://intifashions.com,shopify,True,5,1,,,999.0,2266.0
intimatefashions.pk,https://intimatefashions.pk,shopify,True,5,1,,32|34|36|38|40|Brief|Extra Large|IFG|Large|Medium,2250.0,3750.0
iplaygame91.com,https://iplaygame91.com,magento,True,0,1,,,0,0
iqorganicsolution.pk,https://iqorganicsolution.pk,shopify,True,5,1,,All bundle|For Discount Code|Eid Spa Bundle|Shop All|Eid Spa Bundle|Shop All|Eid Spa Bundle|Shop All|Eid Spa Bundle|Shop All,2050.0,13520.0
isseykmakeup.com,https://isseykmakeup.com,shopify,True,5,1,,Yessi|Vane,125.0,630.0
itaybrands.co.il,https://itaybrands.co.il,shopify,True,5,1,,31032026|I12545|no_finalsale|shop_new|shop_new_w|31032026|I12545|no_finalsale|shop_new|shop_new_w,160.0,180.0
itelhome.shop,https://itelhome.shop,shopify,True,5,1,,itelhome|new arrival|Pickup Only|itelhome|itelhome|new arrival|Pickup Only|itelhome|Pickup and Delivery|delivery only,17000.0,385000.0
ivbwellness.com,https://ivbwellness.com,shopify,True,5,1,,tax:10|embarazo|ferti up|fertilidad|inositol|zinc|tax:10|lactancia|tax:10,25.9,38.9
iyarkai.shop,https://iyarkai.shop,shopify,True,5,1,,#bestneemcomb,150.0,500.0
izelapparel.com,https://izelapparel.com,shopify,True,5,1,,mahveen-26|summer-unstitch|mahveen-26|summer-unstitch|mahveen-26|summer-unstitch|mahveen-26|summer-unstitch|mahveen-26|summer-unstitch,11990.0,11990.0
jagatpharma.com,https://jagatpharma.com,shopify,True,5,1,,Eye Care|free-shipping,399.0,999.0
jaihindnursery.in,https://jaihindnursery.in,shopify,True,5,1,,,200.0,380.0
japanesecrafts.com,https://japanesecrafts.com,shopify,True,5,1,,山形鋳物,19800.0,143000.0
jaydswimwear.com,https://jaydswimwear.com,shopify,True,5,1,,bis-hidden|Carbon|Carbon | Neon Orange|preorder-march|Zambia|bis-hidden|cancun|Cancun | Rave|preorder-march|Zambia,12.0,90.0
jdsports.com.ph,https://jdsports.com.ph,shopify,True,5,1,,Brands|Footwear|Grey|group: PUMAHSTREETWOMENS|JDSportsPH|Brands|Brown|Footwear|group: PUMAHSTREETWOMENS|JDSportsPH,5500.0,5500.0
jelly-beans-premium.com,https://jelly-beans-premium.com,shopify,True,5,1,,20251103|ur-favorite|その他（お菓子）|カテゴリ|軽減税率|20251103|ur-favorite|その他（お菓子）|カテゴリ|軽減税率,2500.0,4000.0
jewelgarden.jp,https://jewelgarden.jp,shopify,True,5,1,,_box:estelle01|_ストーン :ダイヤモンド|_素材:プラチナ|CUKE|ESTELLE|_box:estelle01|_ストーン :ダイヤモンド|_素材:K18|_素材:ピンクゴールド|CUKE,49500.0,165000.0
jewellerybyaura.com,https://jewellerybyaura.com,squarespace,True,0,1,,,0,0
jewellerykhazana.com,https://jewellerykhazana.com,shopify,True,5,1,,Amralata|Lahari|Gajolata|pendant|Bangles|Indrani|pendant|sourabhi,2650.0,5700.0
jewelry-win.com,https://jewelry-win.com,shopify,True,5,1,,パイプロープ|出品待ち|金|コイン|出品待ち|金|10g〜19g|55cm|6面カット|金,122300.0,671300.0
joe-store.com,https://joe-store.com,shopify,True,5,1,,MANLYTSHIRT13|MANLYTSHIRT12|MANLYTSHIRT5|MANLYTSHIRT3,4.95,88.99
jonakhk.shop,https://jonakhk.shop,woocommerce,True,0,1,,,0,0
jrnclothing.com,https://jrnclothing.com,woocommerce,True,0,1,,,0,0
juegosdigitalesgamerlab.com,https://juegosdigitalesgamerlab.com,shopify,True,5,1,,,2.0,30.0
juliediamondfitness.com,https://juliediamondfitness.com,squarespace,False,0,1,,,0,0
just-vapes.com,https://just-vapes.com,woocommerce,True,0,1,,,0,0
kabbanifurniture.com,https://kabbanifurniture.com,shopify,True,5,1,,furniture|home furniture|import_2019_08_07_192328|joined-description-fields|MDF|Brown|discount furniture|discount furniture store|home furniture|less than 10000,2990.0,18990.0
kalawatches.com,https://kalawatches.com,woocommerce,True,0,1,,,0,0
kanaduya.shop,https://kanaduya.shop,shopify,True,5,1,,予約商品|作業用品|脚立|長谷川工業|限定商品|アクセサリー|ニックス|電工バケツ|CONVERSE|作業用品,3190.0,53000.0
kangerwholesaleusa.com,https://kangerwholesaleusa.com,bigcommerce,False,0,1,,,0,0
karachibookshop.com,https://karachibookshop.com,shopify,True,5,1,,Deals|books|new|urdu|Deals|urdu|Deals|urdu,295.0,2599.0
karachibrandedcollection.com,https://karachibrandedcollection.com,shopify,True,5,1,,#Khaadi|#KhaadiSS25|Gents Fabric|#3PieceLawn #PrintedLawn|#3PieceSuit|#Beechtree|#BeechtreeLawn|#BeechtreeLove|FittedBedsheet|FittedMattressCover,1700.0,2400.0
kasheesjewellery.com,https://kasheesjewellery.com,shopify,True,5,1,,Deal Set|Deal Set,4593.75,9700.0
kastoor.shop,https://kastoor.shop,shopify,True,5,1,,2026|All Products|Festives|Gilded Festive|New Arrivals|2026|All Products|Festives|Gilded Festive|New Arrivals,16400.0,17500.0
katjewelry.vn,https://katjewelry.vn,shopify,True,5,1,,,290000.0,890000.0
kayandquekids.com,https://kayandquekids.com,shopify,True,5,1,,,249.0,299.0
kaybeauty.com,https://kaybeauty.com,shopify,True,5,1,,_Must-Try New Launch|Face|Fly Bundles|Foundation|Individual|Individual|Nail Enamel|Nail Lacquer|Glitter Pastel|Individual,209.0,1199.0
keerthifashionstore.com,https://keerthifashionstore.com,shopify,True,5,1,,,899.0,950.0
kellycollinswellness.com,https://kellycollinswellness.com,squarespace,False,0,1,,,0,0
kenazperfumes.com,https://kenazperfumes.com,shopify,True,5,1,,flexi-box|product-hide|skip-collection,499.0,1299.0
kenelestore.jp,https://kenelestore.jp,shopify,True,5,1,,GC|mcate__動物|mcatem__7月発売|mseries__ケンエレ直営限定|mtype__フロッキー|viartist__KOTOKO|vicate__Tシャツ|viartist__KOTOKO|vicate__クリアファイル|viartist__KOTOKO,880.0,46200.0
keralaspicesonline.com,https://keralaspicesonline.com,woocommerce,True,0,1,,,0,0
key4dcls.shop,https://key4dcls.shop,bigcommerce,True,0,1,,,0,0
kida-clinic.jp,https://kida-clinic.jp,woocommerce,False,0,1,,,0,0
kiddo.gr,https://kiddo.gr,magento,False,0,1,,,0,0
kiddocare.my,https://kiddocare.my,woocommerce,False,0,1,,,0,0
kidsmania.pk,https://kidsmania.pk,shopify,True,5,1,,2Y To 3Y|3Y To 4Y|4Y To 5Y|5Y To 6Y|6Y To 7Y|1Y To 2Y|2Y To 3Y|3Y To 4Y|4Y To 5Y|5Y To 6Y,499.0,1499.0
kidspark.co.in,https://kidspark.co.in,shopify,True,5,1,,Backpack | Multipurpose Bags|bag pack|NewIn|Smiggle|Backpack | Multipurpose Bags|bag pack|NewIn|Smiggle|NewIn|NewIn,799.0,1999.0
kidsplus.co.il,https://kidsplus.co.il,woocommerce,True,0,1,,,0,0
kikocosmetics.pk,https://kikocosmetics.pk,shopify,True,5,1,,all products shopify|BRONZERS|Face|FACE MAKEUP|face makeup new|Threads of Time Kit|EYE MAKEUP|eye makeup new|Threads of Time Kit|Threads of Time Kit,13410.0,23850.0
kimeo-shop.com,https://kimeo-shop.com,shopify,True,5,1,,,14.9,49.9
kimirica.shop,https://kimirica.shop,shopify,True,5,1,,Body Lotion|not-searchable|Silicone-free Body Lotion|skin care|Sulphate free Body Care|online|pos|Aloe Vera|Amla|Betaine,449.0,800.0
kinapparel.org,https://kinapparel.org,shopify,True,5,1,,Final Sale|Pillowcase|YCRF_[Set]|YCRF_[Set]|pickystory,22.4,69.99
kirobeauty.com,https://kirobeauty.com,shopify,True,5,1,,,1462.0,2137.0
kitchencenter.pe,https://kitchencenter.pe,shopify,True,5,1,,accesorios_kamado|cat_Parrillas|migrated|parrillas|simple-cook|badge_EXCLUSIVO WEB_#000000|braun|cat_Minidomesticos|Licuadoras|licuadoras|marcas,279.0,599.0
kitchenmart.co.in,https://kitchenmart.co.in,shopify,True,5,1,,Beyond|Brand.Beyond|Burners.4 Burners|Glass Top Gas Stove|ISI GlassTop Gas Stove|Brand.Panasonic|Capacity.4.2 Litres|Electric Rice Cooker|Panasonic|Rice cooker,3450.0,18399.0
kitchenmax.mx,https://kitchenmax.mx,shopify,True,5,1,,no_blend|PEPE- MARCAS PREMIUM TRUE -2025|precio_de_110a150|Refrigeración|Refrigeradores|no_blend|PEPE- MARCAS PREMIUM TRUE -2025|precio_de_110a150|Refrigeración|Refrigeradores,138848.52,231575.44
kitchentools.ro,https://kitchentools.ro,shopify,True,5,1,,Blendere|Electrocasnice|Blendere|Electrocasnice|Menaj|Tacamuri|Menaj|Tacamuri|Menaj|Tacamuri,25.0,220.0
kleanbeauty.co,https://kleanbeauty.co,shopify,True,5,1,,bundles|Dry Sensitive Skin|shop|Dry Sensitive Skin|shop|Solo|bundles|Dry Sensitive Skin|shop|bundles,1499.0,4633.0
kmerphone.com,https://kmerphone.com,shopify,True,5,1,,Promo|Promo,55000.0,135000.0
kofrabeauty.com,https://kofrabeauty.com,shopify,True,5,1,,cuidado facial|pink flash|promo-ultimahora|skincare|cuidado facial|focallure|promo-ultimahora|skincare|lip tint|makeup,2500.0,26250.0
kongclothingstore.com,https://kongclothingstore.com,woocommerce,True,0,1,,,0,0
konnybaby.jp,https://konnybaby.jp,shopify,True,5,1,,260331-summer|26Summer|babyclothing|inventory_tracking|クーポン対象|260331-summer|26Summer|_tab_5-payment-and-shipping|_tab_6-return-exchange|_tab_7-notice,1280.0,4980.0
koreacosmeticsbn.com,https://koreacosmeticsbn.com,shopify,True,5,1,,,3.8,30.0
korean-skincare.fr,https://korean-skincare.fr,shopify,True,5,1,,New|Serums|Treatments|New|Serums|Treatments|Face Creams|Moisturizers|New|Exfoliating Toners,14.41,23.95
koreanskincare.pt,https://koreanskincare.pt,shopify,True,5,1,,New|Serums|Treatments|New|Serums|Treatments|Face Creams|Moisturizers|New|Exfoliating Toners,14.41,23.95
kruciblekitchen.com,https://kruciblekitchen.com,shopify,True,5,1,,BBQ|campfire|Cast Iron|Cast iron Cookware|cast iron sizzler|best cookware|Cast Iron|Cast iron Cookware|cast iron sizzler|Grill Pan,2700.0,7500.0
kruthikajewellery.com,https://kruthikajewellery.com,shopify,True,5,1,,,920.0,3280.0
ktv-1-bet.store,https://ktv-1-bet.store,wix,False,0,1,,,0,0
kuboteka.shop,https://kuboteka.shop,opencart,False,0,1,,,0,0
kyocera-kitchen.com,https://kyocera-kitchen.com,shopify,True,5,1,,criteo-exclude|おろし器|キッチン小物|ファインキッチン|商品No.AKD00336|criteo-exclude|キッチン小物|スライサー|ファインキッチン|商品No.ADC00335,330.0,440.0
l-co-shop.jp,https://l-co-shop.jp,shopify,True,5,1,,4月誕生石|K18|L&Co.|ダイヤモンド|リング|4月誕生石|K18|L&Co.|ダイヤモンド|ネックレス,30800.0,110000.0
l-herboriste.com,https://l-herboriste.com,woocommerce,False,0,1,,,0,0
labnutrition.com,https://labnutrition.com,shopify,True,5,1,,Accesorios|accesorios deportivos|cyberaccesorios|gorra|Accesorios|accesorios deportivos|cyberaccesorios,70.0,349.0
labodegahyc.store,https://labodegahyc.store,shopify,True,0,1,,,0,0
labradanutrition.in,https://labradanutrition.in,shopify,True,5,1,,combo-product|Bfcm|combo-product|L-carnitine collection,350.0,3500.0
labutown.shop,https://labutown.shop,woocommerce,True,0,1,,,0,0
ladiescloset.store,https://ladiescloset.store,shopify,True,5,1,,3pc|embroidered|3pc|embroidered|3pc|embroidered|3pc|embroidered,3490.0,4980.0
ladyhouse.store,https://ladyhouse.store,woocommerce,True,0,1,,,0,0
lalschocolates.com,https://lalschocolates.com,shopify,True,5,1,,02-04-2026|All-Products|Because|Cakes|Celebrations|All-Products|favourites-gifts|Gift-Hampers|Gifts|Occassions,2600.0,21800.0
lastchancetoy.com,https://lastchancetoy.com,shopify,True,5,1,,2026年4月2日|2026年4月2日|2026年4月2日|2026年4月2日|2026年4月2日,100.0,2000.0
lavieluxury.in,https://lavieluxury.in,shopify,True,5,1,,100 ML|100 ML|100 ML|100 ML|100 ML,999.0,999.0
layers.shop,https://layers.shop,shopify,True,5,1,,anarc|Arcs|Strap|anarc|Arcs|Strap|hideProduct|kwikcart-freebie|anarc|Arc,999.0,6200.0
lc88-game.bio,https://lc88-game.bio,wix,False,0,1,,,0,0
lcbeautycolombia.com,https://lcbeautycolombia.com,shopify,True,5,1,,4yuep1|202508p1|202511P1|202602P1|202602P1,449.0,10899.0
lcicosmetics.com,https://lcicosmetics.com,shopify,True,5,1,,BOOM|BSTOCK|I Semipermanenti|I Semipermanenti. I Semipermanenti: GLITTER|I Semipermanenti. I Semipermanenti: Smalti Semipermanenti LCI|BOOM|BSTOCK|I Semipermanenti|I Semipermanenti. I Semipermanenti: PURE|I Semipermanenti. I Semipermanenti: Smalti Semipermanenti LCI,6.99,7.99
le-couteau.com,https://le-couteau.com,prestashop,True,0,1,,,0,0
leaf-cosmetics.com,https://leaf-cosmetics.com,shopify,True,5,1,,,24.9,189.9
leauvivewebshop.nl,https://leauvivewebshop.nl,shopify,True,5,1,,BROEKEN & JEANS|NIEUW|SETS & JUMPSUITS|TOPS & T-SHIRTS|JASSEN & BLAZERS|NIEUW|BROEKEN & JEANS|NIEUW|NIEUW|TOPS & T-SHIRTS,34.95,54.95
legendoftoys.com,https://legendoftoys.com,shopify,True,5,1,,McCloud,199.0,1601.0
leshop.pk,https://leshop.pk,shopify,True,5,1,,status_push,1999.0,2499.0
letslighting.it,https://letslighting.it,shopify,True,5,1,,All collection|All collections|All Lighting|All Rooms|art deco ceiling light|$100-$200|10/2024 Arrivals|Acrylic ceiling lamp|Acrylic ceiling light|All Close to Ceiling Lights,155.0,915.0
libidorexpremium.com,https://libidorexpremium.com,woocommerce,True,0,1,,,0,0
lifestylefurniture.co.nz,https://lifestylefurniture.co.nz,shopify,True,5,1,,__label:Easter-Sale|DRESSERS|google shopping|__label:Easter-Sale|CORNER SUITES|google shopping|LOUNGE SUITES|__label:Easter-Sale|CORNER SUITES|google shopping,149.0,1349.0
lightingdirect.co.nz,https://lightingdirect.co.nz,bigcommerce,False,0,1,,,0,0
likemoon.shop,https://likemoon.shop,shopify,True,5,1,,hair-care|hair-cream|hair-mask|hair-styling|likemoon-offers|Gift-Cards|Gift-Cards,47.86,3000.0
lilyandmeclothing.com,https://lilyandmeclothing.com,shopify,True,5,1,,Clothing|Colour Group: Brown|Colour: Mocha|Dresses|Dresses With Pockets|Clothing|Colour Group: Navy|Colour: Navy|Dresses|Dresses With Pockets,6.0,75.0
limans.shop,https://limans.shop,opencart,True,0,1,,,0,0
liogames.com,https://liogames.com,woocommerce,True,0,1,,,0,0
locomotivepartssupply.com,https://locomotivepartssupply.com,shopify,True,5,1,,Bells & Horns|Listing site - US|Used|Whistles|Bells & Horns|Listing site - US|Used|Whistles|Bells & Horns|Listing site - US,19.95,1749.95
lofloristsupplies.com,https://lofloristsupplies.com,bigcommerce,True,0,1,,,0,0
logitechstore.com.co,https://logitechstore.com.co,shopify,True,5,1,,939-002217|Accesorios para PC Gaming|Audífonos|Consolas y Videojuegos|Logitech|941-000111|Accesorios para PC Gaming|Computación|Controles para Gamers|Logitech,1359900.0,1859900.0
lojazayon.shop,https://lojazayon.shop,shopify,True,5,1,,detector de objetos ocultos|melhor oculos bloqueador de luz azul|melhores oculos anti luz azul|oculos anti azul|oculos anti azul funciona|birken|Birken Maibulun|medidas1|papete|sandalia masculina,137.9,249.9
londonbeauty.hu,https://londonbeauty.hu,shopify,True,5,1,,pro|pro|akciós|pro|pro|pro,990.0,26990.0
lottosport.in,https://lottosport.in,shopify,True,5,1,,Black|Flat|Footwear|Kids|Lace-Up|Flat|Footwear|Kids|Lace-Up|master,2099.0,2999.0
lotusfashions.in,https://lotusfashions.in,shopify,True,5,1,,Lounge wear|size-2xl|size-3xl|size-l|size-m|Maternity Wear|size-2xl|size-l|size-m|size-s,395.0,449.0
lovebrands.hu,https://lovebrands.hu,opencart,False,0,1,,,0,0
lovecraftgift.com,https://lovecraftgift.com,shopify,True,5,1,,200off|In a Frame|price & offer|200off|In a Frame|price & offer|200off|In a Frame|price & offer|200off,779.0,979.0
lovingcrafts.in,https://lovingcrafts.in,shopify,True,5,1,,album|Anniversary|anniversary album|anniversary gift|anniversary gifts|3d Miniature|best-seller|Birthday|Birthday Frame|birthday gift,300.0,3099.0
lucirajewelry.com,https://lucirajewelry.com,shopify,True,5,1,,14KT|18KT|Casual Rings|Comfort|Diamond rings|14KT|18KT|Casual Rings|Comfort|Diamond rings,23366.0,80237.0
luckykiddo.si,https://luckykiddo.si,shopify,True,5,1,,D50|December-30|FASHIONCOLLECTION|Jan-30|Kratke majice,8.39,21.69
luffytoys.cl,https://luffytoys.cl,shopify,True,5,1,,Sobre $100.000|Bandai|Bandai Hobby|Black 40|Cyber Monday 2025|Digimon|$10.000 - $19.990|Bandai Hobby|Cyber Day 40|Cyber Monday 2025,11992.0,599990.0
luxuryfashioncoco.com,https://luxuryfashioncoco.com,woocommerce,True,0,1,,,0,0
lysports.com,https://lysports.com,woocommerce,True,0,1,,,0,0
m-martin.fr,https://m-martin.fr,shopify,True,5,1,,cadeau,0.9,49.9
madofficialstore.shop,https://madofficialstore.shop,shopify,True,5,1,,summer tracksuit|summer tracksuit|summer tracksuit|summer tracksuit|summer tracksuit,2490.0,3990.0
maenwatches.com,https://maenwatches.com,shopify,True,5,1,,,39.0,1123.75
magnacosmetics.co,https://magnacosmetics.co,woocommerce,True,0,1,,,0,0
mahifashions.com,https://mahifashions.com,woocommerce,True,0,1,,,0,0
maisonpetiteandbold.com,https://maisonpetiteandbold.com,bigcommerce,True,0,1,,,0,0
mallewear.com,https://mallewear.com,shopify,True,5,1,,5% Tax|accessories|Socks|SS25OC109|accessories|Socks|SS25OC110|accessories|Socks|SS25OC108,349.0,349.0
